title,journal,year,otros_investigadores
Oriente y Occidente en la formacion de la Ciencia,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2005.0,ML Pellicer
Presentacion de la obra de H. Poincare,,2004.0,ML Pellicer
John Von Neumann (1903-1957)-Introduction,ARBOR-CIENCIA PENSAMIENTO Y CULTURA,2003.0,M Lopez Pellicer
Unitary sequences and classes of barrelledness,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2003.0,ML Pellicer;S Moll
Complemented copies of c0 in C0,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales. Serie ...",2001.0,JCF Perez;ML Pellicer
Academico Correspondiente,Curso de conferencias sobre historia de la matematica hasta el siglo XX ...,1998.0,ML PELLICER
"J. C. Ferrando, M. Lopez Pellicer and L. M. Sanchez Ruiz Metrizable barrelled spaces (Pitman Research Notes in Mathematics Series Vol. 332, Longman, Harlow ...",Proceedings of the Edinburgh Mathematical Society,1997.0,I Tweddle
EXPOSITORY SURVEYS,Bulletin (new Series) of the American Mathematical Society,1997.0,DN Akheizer;ML Pellicer;LMS Ruiz
Algebras of sets generating non-barrelled spaces,Periodica Mathematica Hungarica,1994.0,J Ferrer;M Lopez-Pellicer
Some properties of continuous function spaces,Portugaliae mathematica,1992.0,JR Ferrer;M Lopez Pellicer;LM Sanchez Ruiz
BARRELLED SPACES OF CLASS 0,Aportaciones matematicas: en memoria del profesor Victor Manuel Onieva ...,1991.0,JC Ferrando;M Lopez-Pellicer
Barrelled spaces of class No which are mot totally barrelled,Aportaciones matematicas: en memoria del profesor Victor Manuel Onieva ...,1991.0,ML Pellicer;JCF Perez
Compact contractive projections in continuous function spaces.,Michigan Mathematical Journal,1991.0,JRF Villanueva;ML Pellicer;LMS Ruiz
ON LINEARLY BARRELLED SPACES,Contribuciones matematicas en homenaje al profesor D. Antonio Plans Sanz de ...,1990.0,JC Ferrando;M Lopez-Pellicer
On linearly barrelled spaces,Contribuciones matematicas en homenaje al profesor Antonio Plans Sanz de ...,1990.0,JCF Perez;ML Pellicer
Barreled spaces of class n and of class Xo,Disertaciones del Seminario de Matematicas Fundamentales,1989.0,JCF Perez;ML Pellicer
Topologias fuertes en espacios lineal mente topologizados de funciones continuas,Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales,1989.0,JR Ferrer;ML Pellicer;JMASYLMS RUIZ
Barrelled Spaces of Class N and of Class ,Universidad Nacional de Educacion a Distancia. Departamento de Matematicas,1989.0,JC Ferrando;M Lopez-Pellicer
