title,journal,year,otros_investigadores
Govern obert i acces a la informacio: un estudi de cas sobre l'impacte en l'economia local,BiD: Textos universitaris de biblioteconomia i documentacio,2020.0,AF Sapena;JMC Rodriguez;EAS Perez;CV Cabo
Metodologia documental para el estudio de la relevancia cientifica de investigadores singulares,,2019.0,P Moraga Barrero;R Aleixandre-Benavent;A Ferrer-Sapena;...
¿ Como escoge una revista una solucion para sus datos de investigacion? Indicadores a analizar,,2019.0,F Peset;C Vidal-Cabo;D Arroyo Mora;R Aleixandre Benavent;...
Maredata: red espanola sobre datos de investigacion en abierto. Valoracion y resultados,,2019.0,C Olle;E Abadal;R Aleixandre;A Canals;A Ferrer-Sapena;...
Las revistas ante los datos de investigacion. Analisis de las soluciones actuales.,,2019.0,F Peset;D Arroyo;R Aleixandre-Benavent;C Vidal-Cabo;...
Aplicaciones de la tecnologia blockchain en la documentacion cientifica: situacion actual y perspectivas,El profesional de la informacion,2019.0,AF Sapena;EAS Perez
Recomanacions per a la gestio de dades de recerca dirigides a investigadors,Red Espanola sobre Datos de Investigacion en Abierto,2018.0,R Melero;E Abadal;R Aleixandre Garrido;A Canals;A Ferrer-Sapena;...
Hacia nuevos modelos de comunicacion cientifica. Sciechain: propuesta para la revalorizacion del trabajo cientifico basada en tecnologia blockchain,,2018.0,JS Bejarano-Ballen;F Peset;JM Calabuig;A Ferrer-Sapena;...
Aportaciones metodologicas para luchar contra el fraude: un reto multidisciplinar,Anuario ThinkEPI,2018.0,A Ferrer-Sapena;EA Sanchez-Perez
Preservacion de datos de investigacion: estrategias practicas,Anuario ThinkEPI,2018.0,A Ferrer-Sapena;EA Sanchez-Perez;F Peset
Deteccion y prevencion de las malas practicas y la corrupcion desde la perspectiva de las matematicas,Revista internacional de transparencia e integridad,2018.0,JMC Rodriguez;H Falciani;AF Sapena;LMG Raffi;E Raso;IS del Toro;...
Documentation in Otolaryngology. Sharing Otolaryngology research data in an open science ecosystem,REVISTA ORL,2018.0,F Peset;A Ferrer-Sapena;F Garzon-Farinos
Maredata: red tematica sobre datos de investigacion en abierto,https://gredos. usal. es/jspui/handle/,2018.0,E Abadal Falgueras;MF Peset Mancebo;R Aleixandre;A Canals;...
Como la utilizacion de los datos abiertos puede impactar en la productividad de tu empresa,,2017.0,A Ferrer-Sapena
Que opinan los investigadores espanoles en Ciencias de la Salud sobre los datos abiertos de investigacion.,,2017.0,A Ferrer-Sapena;F Peset;R Aleixandre-Benavent;A Vidal-Infer;...
Analisis del portal de contrataciones de la Generalitat Valenciana,,2017.0,S Diago-Gonzalvo;JS Bejarano-Ballen;A Ferrer-Sapena;F Peset
POLITICAS DE ALMACENAMIENTO Y REUTILIZACION DE DATOS DE INVESTIGACION EN REVISTAS DE CINCO AREAS CIENTIFICAS,,2017.0,R Aleixandre-Benavent;A Ferrer-Sapena;A Vidal-Infer;A Alonso-Arroyo;...
ODiSEA: International Registry on Research Data,Universitat de Barcelona,2017.0,JM Rodriguez-Gairin;L Gonzalez;F Peset;T Saorin;X Garcia-Masso;...
Normalizacion de la informacion: la aportacion de IraLIS,EPI-El Profesional de la informacion,2017.0,A Ferrer Sapena;JM Rodriguez-Gairin;F Peset;T Baiget;I Subirats
Negocios y servicios de valor anadido reutilizando datos abiertos,,2017.0,A Ferrer-Sapena
Biblioteca digital en abierto (Open data) de cientificos y humanistas valencianos-VESTIGIUM,,2017.0,R Aleixandre Benavent;L Castello Cogollos;D Melero Fuentes;...
¿ Como creamos nuestro cosechador de RD? Opendatascience Hods/rd 2012-2016,REBIUN,2017.0,R Albinana;JM Rodriguez Gairin;A Ferrer Sapena;L Millan Gonzalez;...
Experiencias y lecciones aprendidas en datos abiertos en investigacion. El grupo Datasea,PH: Boletin del Instituto Andaluz del Patrimonio Historico,2017.0,MFP Mancebo;RA Benavent;SD Gonzalvo;AF Sapena
Experiencias y lecciones aprendidas en datos abiertos en investigacion. El grupo Datasea.,Revista PH,2017.0,F Peset;R Aleixandre-Benavent;S Diago-Gonzalvo;A Ferrer-Sapena
"Datos abiertos, el punto de vista del investigador",Universitat Politecnica de Valencia,2016.0,A Ferrer Sapena;R Aleixandre Benavent
Servicios sobre gestion de datos (RDS) de investigacion en bibliotecas. De las mejores practicas a las posibles,,2016.0,A Donate-Cifuentes;F Peset;A Ferrer-Sapena;C Garcia
